v1,v2,v3,v4,v5,v6,v7,v8,leaf
4.418301611,5.44354474,3.653942343,1.647904215,4.794376225,5.24986218,5.891127903,3.633562072,red
0.294155197,1.274960753,2.876600544,1.332430286,4.974778139,5.213897671,3.402820116,4.929382079,red
1.544728718,2.422220687,5.510767211,2.835473909,5.130379175,5.091234459,2.820473293,3.447214455,red
1.802819718,2.883675119,5.855082934,4.160302219,4.440064244,5.506765542,5.342288816,3.181313724,red
2.707374403,3.903550804,5.045298427,4.204169093,4.68209614,5.132971603,3.634474908,3.451226095,red
1.413356397,1.971918536,3.698989293,5.701366,5.828580409,5.324133138,4.090559147,3.452250026,red
3.072611506,4.290694807,2.255460995,4.846692535,5.16376121,5.657856479,3.233491033,3.141923116,red
1.501490917,2.76312465,4.516153508,5.584891627,4.778438,5.710948685,3.089208748,3.419409346,red
3.623173728,4.748557685,5.086284854,2.556445171,4.354323397,5.415588127,3.740662689,4.712239822,red
4.243821298,5.066557053,3.94764084,4.690211127,5.632199866,5.454479993,3.793541778,5.017186075,red
0.461861742,1.527750181,3.093822578,3.716129737,4.361575485,5.732821537,4.338240606,3.558371757,red
2.423029397,3.55398415,2.902217036,1.457626294,5.033840166,5.759545515,2.8379238,4.931634022,red
4.382324921,5.335897967,3.495719026,4.063560156,5.125551786,5.201388991,4.887748756,4.768320401,red
0.012663532,0.989176503,2.294964581,1.686073693,4.807623536,5.845169863,4.439971111,5.437826899,red
2.144750457,3.18228524,2.954442387,2.816532019,5.182767752,5.045219458,5.525850835,4.540151971,red
3.600621192,4.376294767,2.56849493,1.181118715,4.5786547,5.157706898,4.318788992,4.097671603,red
4.962499045,6.222890755,3.082452151,5.894980475,4.472440324,5.051466957,4.272989675,3.553933025,red
1.024252901,2.256405815,2.616457488,5.603177809,4.015055684,5.243271347,4.221555191,4.39747683,red
3.935303925,4.482093081,2.341446046,2.624312745,4.472952488,5.488440383,2.725234522,3.755223892,red
3.509240464,4.290902963,5.403538459,1.447607476,5.046638654,5.573737707,4.247815311,3.769275638,red
1.693281059,2.48265554,3.337319902,1.863443951,5.370629022,5.562869689,4.792172638,3.144798856,red
4.192420173,4.879657941,2.995964556,2.786841662,4.475075361,5.493157013,5.101648912,3.70012747,red
3.697923458,4.430643229,3.667536618,2.182706765,5.634195884,5.521296121,3.849113946,5.908360193,red
3.965231957,5.046585214,2.375815448,2.13069489,4.517869193,5.186023817,5.417683423,3.196309357,red
1.788348569,2.953916053,2.624472376,3.021402321,5.135261622,5.755808851,4.874096412,4.508101909,red
2.913017992,3.931003912,2.8772456,2.064104386,5.686886317,5.847034245,5.405592582,4.560706015,red
0.8143044,2.499180466,4.83558795,4.938849021,5.494566911,5.082816613,2.87137877,3.786439741,red
3.141547937,4.242769514,4.136876634,2.935150022,4.404938157,5.366423361,3.321424014,4.564042103,red
0.961182642,1.871748262,2.627588021,1.906311555,5.368453741,5.503046366,3.33360818,4.912748731,red
3.030277644,4.142912865,3.829986025,4.410120264,4.420304199,5.829954888,4.762507059,4.297046369,red
3.377734975,4.15349886,3.820636983,1.745872495,5.996692338,5.987529942,4.365047238,5.13238043,red
1.172273679,2.56735859,3.68584176,2.325047285,4.268160089,5.873311311,3.054102731,3.713135195,red
0.080830785,1.118803654,3.262791507,1.987002903,5.904764876,5.17502716,3.030314667,5.166757439,red
0.397145322,0.913480258,2.946602288,2.157771004,4.754880963,5.891760716,4.337887984,5.273157899,red
1.796536429,2.485425907,3.124699743,5.320776226,4.196872636,5.971476994,2.970920244,3.313738096,red
2.73898675,3.688416748,4.431992748,3.117018113,4.370851596,5.17727433,4.101341192,4.529714252,red
0.143925475,0.416976532,2.157805348,2.383065818,4.459981936,5.04589455,5.897550223,4.796932394,red
3.286730859,4.297493827,2.481860586,3.52995,4.625035714,5.949642727,4.961868708,3.280775187,red
4.819227326,5.1513217,4.642593743,3.127947073,4.763839615,5.526830812,4.955216895,5.466145055,red
3.715822088,4.505353838,3.538056453,4.532231149,4.467919689,5.801876241,4.525780521,5.016219939,red
2.960973222,4.094283055,2.833871085,5.569333606,4.608320687,5.478847615,4.581720523,3.276893835,red
1.051858883,2.074313077,5.315958329,2.815120096,5.629266895,5.469161844,5.603143301,5.34924333,red
2.084100099,3.77404688,2.506385904,3.709035766,4.870890469,5.037921967,4.954830407,5.982084892,red
2.528212199,4.189088973,4.586878412,5.679407634,5.454887301,5.686042579,5.936818906,3.168278746,red
3.884860144,4.734834928,2.270281272,4.74581915,4.194223436,5.044529739,4.90637604,3.824662248,red
4.149318211,5.162826108,2.122624874,1.71987412,4.730959745,5.8721084,4.906371857,4.305762809,red
2.96848575,3.604909571,3.344755031,5.605492697,4.752135415,5.27658038,5.309637809,3.332409365,red
2.308610007,3.336388844,4.106477361,5.783924203,4.397196795,5.207311732,2.913553018,5.779377218,red
0.55526167,1.249928424,4.94893684,2.969018063,5.238939049,5.080233804,2.883865658,4.813463918,red
2.769710833,3.724068524,3.42169747,4.919040828,5.571373586,5.372334131,4.92425674,3.289948388,red
0.523407518,0.915874504,3.42317662,3.548139563,4.050786933,5.58479197,4.470324381,4.964993826,red
1.513282434,2.612946672,4.058226172,5.005100493,4.252361178,5.182967373,4.423306976,5.993105429,red
0.093053314,1.069792726,2.05484542,1.902166968,5.482330486,5.373865383,5.574490128,4.845286548,red
1.26657728,2.325271698,2.77147928,5.698554444,4.340815928,5.64607076,4.249102948,4.25337139,red
1.411049344,2.464090026,5.359731636,4.174131771,5.622155853,5.908028666,5.763270716,4.240026554,red
1.011378092,1.993601198,4.94155214,5.41838566,5.180357534,5.122245219,5.537190754,4.105284683,red
4.55448457,5.581248078,3.501461812,5.030669591,5.667124615,5.940280628,5.509225221,4.910567935,red
0.905729166,1.54649139,2.502334699,3.213100058,4.455166488,5.47090072,3.775470331,3.501755928,red
3.779421,4.627409659,5.754935249,1.596063927,4.575474713,5.235873112,3.306743619,4.284749658,red
3.906810155,5.043342432,2.806881055,1.872777277,4.917812762,5.87695746,5.152016318,4.069092839,red
0.444030079,1.856835613,4.080742059,2.865542021,5.356109774,5.696087412,4.512770669,5.364786231,red
0.161797234,1.122205201,3.077257362,5.067174288,4.778110286,5.721203707,5.44861374,3.378980887,red
0.093102591,0.775678313,3.228814894,2.264363,4.775830602,5.787571266,5.346231392,3.42740857,red
2.960230046,3.988819128,2.452407848,1.778864807,5.620509881,5.901388496,5.392715624,5.555336646,red
3.185561308,3.607103254,4.967210905,1.605688416,5.519203754,5.567016092,2.957113498,4.274472553,red
4.164689705,4.981740028,4.318665335,2.794444959,5.440009542,5.677048107,3.41278173,4.813482236,red
2.492189274,3.800717895,2.879615469,4.9283721,4.62767189,5.631656047,2.671583595,4.510295694,red
2.696791919,3.665943301,5.561611359,1.60622196,5.879585866,5.161692237,5.004154161,5.198360828,red
3.965904289,5.112730596,5.467330145,5.605479858,5.836684591,5.290735937,4.723229976,3.482242008,red
0.729500487,1.960450182,2.381963498,4.898662272,4.111187861,5.720990858,5.508993821,3.709814422,red
3.326435366,4.005337999,2.228533861,1.955591038,4.083396833,5.986129377,2.797675555,4.021540426,red
3.07511736,4.125209342,4.75687721,5.61032542,5.760769063,5.220206157,3.712736111,4.637935484,red
3.349291545,4.600831472,5.255227745,3.991002893,5.032406485,5.388162877,5.319520793,4.108813967,red
1.001752384,2.270039936,5.021872341,2.099820287,5.98087934,5.480555487,4.827249183,5.030425534,red
2.145839808,2.863110975,2.910289783,3.950956204,5.082638001,5.754679117,5.302459632,4.953217242,red
4.410736368,5.791127127,2.742194987,3.859138093,4.288812528,5.251950914,4.909253769,4.530463135,red
2.848341935,3.964560371,4.474890367,4.068804395,4.283010933,5.048270641,2.83543494,3.973259661,red
0.311009158,1.391586912,3.98899415,2.703467505,5.478449217,5.522698426,5.357902607,5.429564813,red
3.205916319,4.194672901,5.725302858,5.967977348,4.833404689,5.813705343,3.765518261,4.450168571,red
3.709012254,4.579165506,2.669559145,1.699401256,4.126356216,5.223426643,3.49754732,3.730947673,red
0.414576393,1.394164141,5.783466561,4.512047768,4.29437348,5.794018391,5.966976504,3.284407067,red
4.028870129,5.296254475,4.959599248,3.324315451,4.953524169,5.185896673,5.275461643,3.487296653,red
2.259999592,3.438216438,2.404381699,2.069430001,4.20254624,5.359094901,5.08365259,3.201797036,red
1.957481646,2.745221955,2.970257817,3.115877865,4.172211463,5.559497804,4.350403203,4.539561039,red
2.622385051,3.419097161,2.007005472,1.456078017,4.380805127,5.611775057,3.880033011,3.669240746,red
2.530811836,3.805595658,5.490487354,4.737536634,4.60452068,5.951001034,5.491163857,5.155044194,red
3.437221029,4.474524444,3.058148589,3.450286281,4.365568286,5.146054314,4.949655527,4.928955729,red
3.883353434,5.24682037,3.42113028,1.219228272,4.181883024,5.34614243,3.758162833,3.355639066,red
2.28715717,3.622874635,4.051820957,1.203262519,5.828993176,5.120602322,5.782052736,4.614196837,red
1.36788396,2.151659175,5.779617341,5.528012251,5.906066488,5.56511333,5.343236558,5.33176514,red
3.63148122,4.590925474,3.372521282,3.822017276,4.104802067,5.920628094,4.89873312,3.438113851,red
1.245781885,2.468444144,5.358646192,5.191631119,4.743136825,5.159897135,4.802357234,3.396182899,red
3.218247193,4.188014044,2.296678107,3.097911291,5.433071912,5.373874399,3.249463074,5.10487254,red
3.05991236,3.975655829,4.292604824,2.254079001,4.261579654,5.403885954,3.635595497,5.47426695,red
3.540747581,4.722098265,4.425436826,2.250209707,4.052785879,5.33757057,4.302393763,5.400091175,red
2.948310408,4.361147361,4.272281747,2.398549698,4.167158397,5.755715812,4.699636249,4.24424418,red
0.189016066,1.601941622,3.70187703,5.042845019,4.76885639,5.824245606,4.419767365,4.962393822,red
1.820284052,2.62712222,2.82739286,1.781439188,4.947038126,5.910293475,5.684253019,4.559968188,red
3.735244936,4.961472698,2.332027561,2.836467897,4.918090764,5.316080939,5.615910404,3.174288985,red
2.241917864,3.409034362,4.433001721,5.497792453,4.737802081,5.156186402,2.819829881,4.115067613,red
2.009375787,2.863112992,5.310433386,4.512992052,4.812589819,5.051024464,4.672540394,5.278853573,red
3.533419203,4.369027348,4.584807824,3.470508183,4.545307788,5.180968922,5.611695564,4.991311693,red
4.384388423,5.316779936,3.695510246,1.876277884,5.582635547,5.555796235,5.33801644,4.849728377,red
4.916075191,5.304823435,3.156173737,4.920639721,4.885786755,5.171670782,5.018369061,3.789410577,red
1.168033569,2.067630262,5.81038033,2.216682054,5.41020466,5.332748414,3.128536363,5.258800629,red
0.441208711,1.305356388,2.89489748,2.801433192,4.866033294,5.322070814,4.348101577,4.20445063,red
2.891992249,3.429379797,2.257426386,2.61293416,5.673043178,5.380072483,5.032297283,3.184427473,red
4.981056505,5.964863423,4.38737779,4.827908143,4.998199586,5.879418613,3.773624509,5.209096994,red
2.353749895,3.402485806,3.213890008,4.214860098,5.371614082,5.206356102,4.477173344,3.531688066,red
1.014453841,2.198441543,3.619144809,4.900444532,4.793580751,5.190948795,4.921452308,5.80797848,red
1.755890358,2.768779214,5.879942218,3.308659077,5.465142744,5.236775119,5.073911907,4.502015172,red
1.791424447,2.981680777,5.748510002,3.72604392,5.15190775,5.875238936,3.210246524,5.973635456,red
3.629001351,4.643545602,5.030912683,4.953100573,5.004140756,5.687032184,5.869959418,4.292708921,red
4.695237619,5.833023,4.438213301,5.322344491,5.226440287,5.319011286,3.11098061,5.545352378,red
0.433570428,1.67963544,3.940449588,1.886980362,5.394440604,5.316950096,5.834500476,5.814988491,red
2.415207212,3.48962387,5.223681829,5.927083593,5.504483227,5.390895108,3.387722126,4.745000697,red
2.144682687,3.117178628,2.808475698,2.96692608,4.67003265,5.123590276,5.825484628,5.381646584,red
0.622042617,1.806625881,3.444944162,4.814008607,5.256180249,5.753406117,4.185732628,5.835970404,red
1.628719904,2.827099514,4.245096597,2.261494833,5.540766637,5.022287596,5.474107469,5.979937282,red
0.139947887,0.799777485,4.1150285,3.597337111,5.308462376,5.072457025,3.870301473,4.712476192,red
3.509575662,4.23904453,2.812195954,5.374353129,5.901884409,5.61210613,5.078526667,3.61898255,red
1.864993011,2.746459344,5.677423185,4.941329106,5.91466845,5.231635026,4.14062118,5.563370955,red
4.833302084,5.675440591,3.757120775,4.852259517,5.240735577,5.682278277,3.390127592,3.252055514,red
4.512144527,5.707122076,2.988138177,4.965684549,4.320965246,5.64363901,2.615962734,5.068668019,red
0.38254144,1.290762902,4.558308122,5.656519381,5.907588998,5.956310128,5.104920709,3.412676398,red
0.473074787,1.625630548,4.996182238,2.792110385,5.023821423,5.304266413,3.37262476,3.802269664,red
2.712547259,3.657465948,5.535437184,5.601909776,4.630378108,5.182865355,3.709970684,4.001269188,red
4.398504984,5.517549324,5.007889461,4.928118374,5.477706029,5.298936165,3.122328696,3.88573457,red
0.27012042,1.888413064,5.755151078,5.306041065,5.167670238,5.153788789,3.666698869,3.856166066,red
0.567229954,1.562025205,2.606277207,3.563267609,4.897106128,5.715212037,5.857719199,5.830080283,red
4.44568853,5.033556034,5.242211869,5.218012574,5.928524962,5.782125782,3.954561032,5.774134132,red
0.686735403,1.478846766,3.63462622,4.39003539,5.143749051,5.592798942,3.947546784,4.93147008,red
3.947568173,5.14340238,3.274662213,1.464935612,5.61113166,5.22649073,3.132631846,3.356403164,red
4.567001906,5.365770129,4.646575211,4.345944619,4.931881656,5.080243103,3.61262913,3.349164417,red
2.296333309,3.221171695,5.870241248,2.721918682,5.953932917,5.091300728,5.652454606,3.622054427,red
1.867260295,2.615765522,2.801785498,3.285387597,5.86937037,5.605926875,3.964151677,3.813957,red
3.815758055,4.580870282,4.04581202,5.173746773,5.176151711,5.510830505,5.941622896,5.786912967,red
3.486018067,4.651336703,2.057404223,1.954150271,5.210626125,5.888099713,4.111214058,3.88231338,red
1.725713641,2.621312346,4.071009156,1.930712282,5.211524944,5.839596222,4.205671516,4.817871215,red
2.740450369,3.662226751,4.833783664,1.198308717,5.527873528,5.119537103,5.623675714,3.224978909,red
1.983101185,2.905083445,4.798977063,4.909775679,5.658106488,5.694009602,2.841641648,4.840059612,red
3.313544346,4.869822549,5.240248987,1.257316912,4.681032762,5.522637247,4.680293167,3.687054508,red
4.955077442,5.462173881,5.325251053,1.006091226,5.60461896,5.042606299,5.21881369,5.83193232,red
2.269030827,3.585326958,4.47794411,5.817604595,4.122547163,5.761055739,4.999641493,5.301084731,red
1.51951425,2.685305665,2.551573889,3.802229887,4.821471548,5.809109702,2.626299081,5.950249821,red
1.781743879,2.462758013,2.485289748,2.80484507,5.589136313,5.089296162,4.535449571,4.993224129,red
2.90745326,4.033386032,5.700305401,4.559207313,4.899150793,5.318964706,5.24282166,3.234050947,red
1.185347022,2.458717886,2.246046921,4.20960251,5.862512626,5.150541473,5.595156327,5.481037592,red
2.962396729,4.136449681,2.567688075,5.955670293,4.974917547,5.193944564,3.115033135,3.979822466,red
0.110980972,1.106971481,3.553097167,3.155272303,4.534430638,5.546196813,3.713368632,4.592034428,red
2.226765546,2.786469434,2.232021174,3.762778418,4.904156908,5.159721044,4.279858403,3.706920418,red
0.419842869,1.561673301,3.652914273,1.544284997,4.950658073,5.505814291,5.751332413,4.800155283,red
0.471963481,1.358081896,4.613920009,5.858747691,4.312175986,5.776925918,4.804148103,5.628639249,red
1.22476142,2.080195511,2.221766613,1.10843802,5.14854007,5.050374376,4.369624149,4.189027732,red
3.117531013,4.258430561,3.448308554,5.764847239,4.642963252,5.10086027,5.561681495,5.185846664,red
0.748485926,1.78086337,4.682724362,3.855547939,4.048624255,5.388560096,3.213282836,5.938815508,red
3.645659317,4.689310496,4.970967194,5.88464444,4.436499374,5.532326879,5.226155168,4.510685715,red
4.144378397,5.263809588,2.646348104,2.42006895,4.095777493,5.198287866,4.682795936,5.861622155,red
3.798318301,4.7843078,4.822866809,5.615852807,4.435593952,5.508757813,3.320402606,5.051745761,red
1.981699321,3.104160208,3.997622458,5.049286424,5.869585425,5.159741868,4.495799867,5.995091338,red
4.757734079,5.194857932,3.027751848,4.606357675,4.925388786,5.216975707,3.506473763,4.851165117,red
4.576146665,5.551907586,3.373982483,1.518431374,5.727362164,5.803492049,4.800255711,4.984864335,red
0.102991246,1.099948919,2.155054126,4.287036412,5.801633754,5.529905431,3.579267822,3.221533215,red
0.416155185,1.43299895,4.07284155,4.123119272,5.379706534,5.0281207,4.102237052,5.485135813,red
2.234554795,2.71477855,4.930309604,4.674342469,5.517304396,5.62989507,3.777305126,5.039663773,red
4.725423312,5.558037322,2.853236158,4.044389189,5.57278566,5.511763006,4.939005491,4.220128339,red
4.143861535,5.032913042,2.223813835,4.522131501,4.106485596,5.939932801,4.031218213,3.540145368,red
3.000690683,4.439279008,4.568716849,4.71573893,4.082359953,5.828374211,4.221862705,3.83195754,red
2.60606019,3.821408788,3.345767758,5.033209814,5.039852931,5.102239509,2.797408323,4.250466256,red
4.368708498,5.181278424,4.987020968,5.092551495,4.262329503,5.086760396,3.592309603,3.859419692,red
1.513180313,2.435815164,3.048498885,5.614653849,4.476482691,5.383228883,5.51544904,5.771445126,red
0.502892372,1.435785282,2.485531518,2.232976906,4.106870755,5.207222444,5.47051179,4.772813049,red
